tld,dot_num,avg_host,max_host,avg_path,max_path,class
com,0,10.0,10,5.333333333333333,7,bad
com,0,5.5,8,4.294117647058823,9,bad
gov,1,5.0,5,7.0,12,good
com,1,3.0,4,5.833333333333333,10,bad
org,1,6.0,9,20.0,36,good
com,1,10.0,13,6.0,6,good
com,1,8.5,14,0.0,0,good
gov.uk,1,10.0,17,4.0,4,good
net,0,7.0,10,12.0,32,bad
id,1,5.5,8,3.6,5,bad
org,0,18.0,18,5.181818181818182,12,good
com,1,8.0,13,4.454545454545454,8,good
com,1,9.0,12,3.5714285714285716,8,good
org,1,6.5,10,5.0,6,good
edu,1,4.5,6,3.5,6,good
com,1,6.5,10,4.5,7,good
com.ng,0,10.0,10,11.75,32,bad
ca,0,15.0,15,5.4,7,bad
edu,1,5.0,7,0.5,1,good
at,0,7.0,7,4.666666666666667,6,bad
uk,1,9.0,16,5.25,15,bad
gallup.dk,0,3.0,3,3.75,7,good
net,0,24.0,24,0.0,0,bad
es,1,5.0,7,4.166666666666667,7,good
gov.in,0,4.0,4,17.25,52,good
com,1,6.0,9,4.909090909090909,7,good
com,0,16.0,16,4.857142857142857,10,bad
com,1,5.0,7,4.0,4,good
com,1,8.5,14,3.6,10,good
gov.au,2,4.0,7,8.5,11,good
com,1,5.0,7,5.6,9,good
org,1,6.0,9,17.0,30,good
org,1,6.0,9,23.0,42,good
com.ar,0,10.0,10,3.5,7,bad
com,1,9.5,10,6.1,10,good
info,0,10.0,10,3.5,7,bad
edu.ph,2,4.666666666666667,7,0.0,0,good
org,1,5.5,9,8.166666666666666,14,good
co,0,1.0,1,10.0,10,good
org,0,23.0,23,6.0,9,bad
com,1,8.5,9,0.0,0,good
com,0,27.0,27,6.0,6,bad
com,0,6.5,10,7.0,7,bad
info,1,6.5,10,6.5,13,good
com,0,16.0,16,5.333333333333333,14,bad
biz,0,5.0,5,5.2,9,bad
com,1,11.0,15,5.0,7,good
com,1,4.25,8,3.5,10,good
com,1,8.5,14,6.333333333333333,8,good
com,1,10.0,17,4.0,4,good
net,2,4.0,5,2.3333333333333335,5,good
gov,1,4.0,5,3.25,6,good
org,1,5.5,9,10.5,17,good
com,1,7.5,12,7.0,10,good
com,0,13.0,13,6.0,6,bad
org,1,5.5,9,5.666666666666667,12,good
com,0,10.0,10,7.285714285714286,32,bad
com,1,5.5,8,0.0,0,good
com,0,21.0,21,5.333333333333333,9,bad
ru,0,12.0,12,2.6666666666666665,4,bad
work,0,17.0,17,7.0,11,bad
com,0,6.0,6,5.0,7,bad
pl,0,9.0,9,3.5,4,bad
org,1,4.5,6,6.076923076923077,12,good
net.au,1,3.0,3,4.133333333333334,7,good
tt,1,6.5,7,9.0,14,good
org,0,10.0,10,5.5,11,bad
com,0,11.0,11,11.666666666666666,32,bad
com.br,0,21.0,21,3.6666666666666665,4,bad
com,1,5.5,8,4.75,9,good
org,1,5.5,9,5.5,7,good
com,0,13.0,13,4.5,7,bad
at,0,5.0,6,6.5,8,bad
edu,2,6.0,8,5.0,9,good
com,1,6.5,10,7.333333333333333,9,good
gov,1,4.0,6,19.285714285714285,81,good
com,0,10.0,10,0.0,0,bad
cc,1,6.5,10,2.5,5,good
org,1,5.5,9,4.0,4,good
com,1,10.0,11,3.888888888888889,10,good
ru,1,3.5,4,4.0,5,good
com,1,9.5,16,4.5,6,good
gov,0,8.0,8,5.75,8,good
com,0,4.666666666666667,7,8.0,8,bad
ca,2,7.333333333333333,17,4.0,7,good
com,0,7.0,7,0.0,0,bad
com,0,8.0,10,7.2,12,bad
fr,2,5.666666666666667,10,3.8,6,good
edu,1,4.0,5,3.0,6,good
org,1,5.5,9,19.333333333333332,30,good
com,1,8.5,13,6.0,6,good
com,1,9.0,15,4.636363636363637,8,good
org,1,5.5,9,4.0,4,good
vn,0,8.0,8,5.0,8,bad
org,1,6.5,10,2.0,4,good
com,0,18.0,18,4.333333333333333,6,bad
org,2,4.0,9,3.0,5,good
info,0,19.0,19,3.3333333333333335,5,bad
com,0,19.0,19,6.0,10,bad
com,0,10.0,10,4.333333333333333,10,bad
org,1,8.5,14,2.8,6,good
com,1,7.0,11,4.8,9,good
org,1,12.0,21,4.666666666666667,7,good
edu,1,5.333333333333333,7,3.5,6,good
org,1,5.5,9,4.0,4,good
com,1,2.5,3,0.0,0,good
org,1,6.0,10,5.0,6,good
com,0,5.0,5,3.0,5,bad
ro,0,4.0,4,4.2,8,bad
com,1,5.5,7,5.857142857142857,11,good
com,0,17.0,17,3.5,7,bad
com,0,20.0,20,6.0,6,bad
edu,1,7.5,8,7.0,13,good
net,0,15.0,15,1.0,1,bad
org,2,4.0,9,3.0,5,good
com,1,4.5,6,5.75,8,good
org,1,10.5,18,7.5,13,good
org,1,5.5,9,5.333333333333333,7,good
com,1,8.5,15,3.3333333333333335,6,bad
org,1,5.0,9,5.666666666666667,11,good
com,2,2.3333333333333335,3,6.0,9,good
gov.ar,1,3.0,3,5.666666666666667,7,good
org,1,5.5,9,3.75,6,good
org,1,6.0,9,4.0,4,good
edu,1,5.5,7,3.0,6,good
com,0,11.0,11,4.0,8,bad
eu,0,6.0,8,0.0,0,bad
com.br,0,10.0,10,4.375,10,bad
com,0,13.0,13,4.666666666666667,7,bad
com,0,4.0,4,5.0,11,good
com,0,12.0,12,4.363636363636363,8,good
com,1,8.0,13,4.8,7,good
gov,1,9.666666666666666,11,3.6666666666666665,7,good
ca,3,5.5,7,3.5,6,good
ch,1,5.5,7,8.0,8,bad
com,0,26.0,26,7.333333333333333,9,bad
com,0,13.0,13,6.0,6,bad
net,0,5.0,5,6.0,16,bad
com,2,5.0,9,7.0,7,bad
com,1,10.0,17,4.777777777777778,12,good
com,1,3.5,4,4.285714285714286,10,good
ru,0,5.0,5,6.25,14,good
org,1,6.0,9,3.5714285714285716,5,good
com,1,11.0,19,4.153846153846154,8,good
org,1,8.0,9,5.0,7,good
es,1,7.0,7,5.5,10,good
nl,1,7.0,7,2.0,3,good
top,0,10.0,10,2.6666666666666665,5,bad
com,0,3.0,3,4.411764705882353,10,good
com,0,11.0,11,6.166666666666667,9,bad
es,1,4.0,5,12.25,21,good
org,1,10.0,17,7.777777777777778,34,good
ca,2,4.333333333333333,8,5.857142857142857,14,good
com,0,23.0,23,5.75,8,bad
com,1,7.0,11,9.333333333333334,14,good
edu.ph,1,3.5,4,9.666666666666666,16,good
org,1,6.0,9,6.0,10,good
com,1,7.5,12,5.875,10,good
fr,1,5.333333333333333,8,4.6,10,good
org,1,6.0,9,15.5,27,good
com,0,7.0,7,2.5,5,bad
com,0,9.0,9,7.0,7,bad
uk,2,3.6666666666666665,6,5.578947368421052,10,good
com,0,19.0,19,0.0,0,bad
org,1,3.0,3,7.666666666666667,11,good
com,2,4.333333333333333,6,3.6,7,good
com.co,0,1.5,2,4.0,5,good
com,0,8.5,10,3.6666666666666665,5,good
com,0,9.0,9,4.333333333333333,6,bad
tn,2,3.3333333333333335,4,5.0,7,good
ru,1,4.0,5,8.833333333333334,24,good
uk,2,4.5,7,3.5,6,good
com,0,14.0,14,5.0,8,bad
org,1,6.0,9,4.5,5,good
ru,1,3.5,4,0.0,0,good
net,1,4.666666666666667,6,8.0,12,good
in,0,11.0,11,0.0,0,bad
us,3,3.25,5,4.333333333333333,7,good
us,3,3.75,5,3.0,3,good
se,0,3.5,4,5.0,5,bad
com,0,9.0,9,0.0,0,bad
org,1,5.5,9,4.0,4,good
org,1,6.0,7,7.666666666666667,13,good
com,0,0.8571428571428571,1,3.3333333333333335,5,bad
com,1,7.5,12,4.3,9,good
com,1,9.5,13,6.0,6,good
kz,0,7.0,7,5.5,7,bad
com,2,8.666666666666666,15,3.8,6,good
net,0,9.0,9,11.666666666666666,32,bad
org,1,6.0,9,3.0,5,good
com,0,7.0,7,8.75,32,bad
org,1,5.5,7,4.5,9,good
edu,2,4.0,5,5.2,7,good
com,1,5.5,6,0.0,0,good
ru,1,5.0,6,3.0,8,good
com,0,13.0,13,8.5,32,bad
com,1,8.0,9,5.5,7,good
ru,0,9.0,9,3.5,4,bad
com,0,8.0,8,7.0,7,bad
com,0,15.0,15,4.428571428571429,12,bad
net,0,7.0,7,4.5,5,bad
com,0,16.0,16,3.6666666666666665,7,bad
ro,0,6.0,6,7.0,7,bad
com,0,7.0,7,4.4,8,good
com,1,4.5,6,6.125,8,good
com,0,3.0,3,6.0,6,bad
lol,0,10.0,10,5.0,8,bad
tj,1,3.0,3,4.285714285714286,8,good
com.br,0,7.0,7,9.833333333333334,32,bad
name,1,8.0,12,3.5714285714285716,6,bad
ru,0,7.0,7,3.5,4,bad
ch,1,6.0,9,7.0,8,good
com,0,3.0,3,3.9,9,good
com.au,0,7.0,7,6.0,13,bad
com,1,11.666666666666666,14,10.25,27,bad
com,0,16.0,16,4.0,8,bad
edu,1,3.5,4,4.625,9,good
com,1,8.5,14,0.0,0,good
jp,2,5.0,10,6.5,10,good
org,1,6.0,9,4.0,4,good
am,1,6.5,11,2.0,4,bad
rs,1,4.5,6,4.222222222222222,8,good
us,3,4.5,7,3.5,6,good
com.bo,0,5.0,5,8.428571428571429,32,bad
com,0,23.0,23,2.3333333333333335,4,bad
com,1,5.0,7,4.0,6,good
gov,1,5.0,5,3.25,4,good
org,1,7.5,12,6.5,10,good
org,1,6.0,10,14.0,24,good
com,1,3.0,3,5.333333333333333,11,good
org,1,16.5,19,7.5,13,good
com.br,0,15.0,15,4.833333333333333,7,bad
org,1,5.5,9,6.0,7,good
in,0,4.0,4,0.0,0,bad
com,0,4.0,4,7.5,8,good
top,0,10.0,10,3.0,3,bad
com,0,21.0,21,2.0,5,bad
org,0,10.0,10,10.0,16,good
org,0,16.0,16,8.0,13,good
cl,1,8.0,13,2.75,6,good
edu,2,6.0,9,0.5,1,good
in,0,7.0,7,3.0,6,bad
com,1,3.5,4,2.5,5,good
edu,1,5.5,6,5.0,9,good
com,1,3.0,3,4.833333333333333,8,good
com,1,3.0,3,5.75,8,good
com,1,5.0,7,7.5,14,bad
org.uk,1,6.5,10,5.555555555555555,8,good
com,1,6.5,8,3.875,11,good
biz,0,6.0,6,8.0,8,bad
ca,2,6.333333333333333,8,3.0,8,good
com,0,7.0,7,3.2,5,bad
net,0,6.0,6,0.0,0,good
uk,2,4.333333333333333,7,3.8,8,good
uk,1,7.0,12,3.75,5,bad
com,0,18.0,18,4.0,13,bad
ro,0,6.0,6,6.0,6,bad
com,0,9.0,9,7.0,7,bad
ca,0,19.0,19,3.75,5,bad
org,0,2.5,3,0.0,0,good
edu,1,5.0,6,18.666666666666668,50,good
org,1,6.0,9,9.666666666666666,19,good
org,0,6.0,6,7.375,32,bad
ro,0,14.0,14,0.0,0,bad
nl,1,3.5,4,6.0,8,good
edu,2,5.333333333333333,7,3.5,6,good
org,1,5.5,9,11.0,18,good
gr,0,10.0,10,6.0,6,bad
com,1,5.0,7,4.2,8,good
nl,1,8.0,13,5.5,8,good
kz,1,7.5,12,0.0,0,good
org,1,5.5,9,4.0,4,good
com,1,9.0,9,6.25,16,good
org,2,4.0,9,3.0,5,good
com,1,5.5,8,2.7142857142857144,6,good
fr,1,5.0,7,3.0,6,good
tt,2,4.666666666666667,7,0.0,0,bad
com,1,6.5,10,5.666666666666667,7,good
ru,0,5.0,5,4.6,9,good
com,1,6.0,9,5.857142857142857,12,good
com.au,1,5.0,7,4.333333333333333,7,good
com,0,6.0,6,8.0,14,good
com,1,5.5,8,4.8,7,good
name,0,11.0,11,5.5,7,bad
gr,2,4.0,6,3.6666666666666665,7,good
com,0,10.0,10,7.9,39,good
com,0,12.0,12,3.0,6,bad
com,0,12.0,12,8.444444444444445,32,bad
uk,2,4.666666666666667,9,5.285714285714286,9,good
pl,2,4.333333333333333,8,7.0,13,good
com,1,8.5,14,4.0,4,good
nl,0,4.0,4,7.0,7,bad
org,1,7.5,12,0.0,0,good
edu,2,3.3333333333333335,4,3.5,6,good
ro,0,14.0,14,4.857142857142857,9,bad
edu.my,1,4.0,5,7.75,12,good
com,1,12.0,21,6.333333333333333,9,good
com,1,10.5,18,5.5,7,good
org,1,5.5,9,5.0,6,good
net,0,13.0,13,9.6,32,bad
se,0,7.0,7,5.777777777777778,11,bad
org,1,5.5,9,6.5,9,good
com,1,10.0,11,3.5,6,bad
com,1,5.0,8,3.8333333333333335,8,bad
com,1,6.5,11,5.833333333333333,15,good
ca,2,4.0,5,10.5,21,good
com,1,8.5,14,4.25,6,bad
com,1,4.5,5,4.285714285714286,7,good
com,1,5.5,6,5.0,5,good
org,1,5.5,9,27.0,48,good
info,1,6.0,9,5.2,11,good
org,0,8.0,8,8.0,12,good
org,1,6.0,9,5.5,7,good
rs,2,4.666666666666667,9,3.909090909090909,8,good
net,0,8.0,8,5.0,5,bad
info,0,13.0,13,5.0,10,bad
edu.au,2,4.333333333333333,7,3.5,6,good
org,1,17.5,24,6.333333333333333,10,bad
com.br,0,17.0,17,4.4,7,bad
gov.ph,1,4.5,6,5.5,8,good
com,0,8.0,8,3.7142857142857144,10,good
net,1,5.0,7,7.0,13,good
org,1,3.0,3,8.333333333333334,12,good
org.sv,0,12.0,12,5.666666666666667,22,bad
org,1,6.0,9,8.666666666666666,21,good
com,1,7.5,12,5.75,14,good
com,1,10.5,14,1.3333333333333333,2,bad
org,1,5.5,9,4.666666666666667,8,good
nl,0,4.5,6,3.75,9,bad
com,0,19.0,19,2.0,3,bad
ua,2,4.333333333333333,8,4.923076923076923,10,good
info,0,9.0,9,4.0,7,bad
org,1,5.5,9,21.333333333333332,30,good
com,1,3.0,3,5.75,8,good
ru,2,3.0,3,0.0,0,good
mx,0,1.0,1,8.333333333333334,18,bad
com,1,6.0,8,2.25,5,good
com,0,10.0,10,0.0,0,good
org,1,5.5,9,41.0,90,good
xyz,0,14.0,14,1.5,3,bad
ee,1,6.0,9,5.25,8,good
org,0,19.0,19,5.75,9,bad
uk,2,5.0,10,6.444444444444445,11,good
com.mx,0,10.0,10,3.5,5,bad
in,1,11.5,13,3.75,6,bad
com.br,0,14.0,14,4.2,7,bad
com,0,8.5,11,0.0,0,bad
gov,2,3.0,3,5.25,7,good
net,0,9.0,9,11.666666666666666,32,bad
com,1,14.5,16,2.6666666666666665,3,bad
biz,0,15.0,15,7.0,11,bad
org,0,10.5,14,5.0,7,good
org,1,6.0,9,7.2,11,bad
com,1,3.5,4,3.0,4,good
com,0,8.0,8,3.0,6,bad
com,1,3.6666666666666665,6,3.25,5,good
org,1,5.5,9,5.0,6,good
org,1,6.0,9,35.0,66,good
org,0,10.0,10,4.090909090909091,8,good
com,0,3.0,3,4.3125,8,good
jp,2,3.0,4,3.75,7,good
ch,1,4.0,4,7.0,7,good
org,1,6.0,9,3.0,6,good
com.hk,0,3.0,3,3.0,3,bad
com,0,8.0,8,0.0,0,bad
com,0,18.0,18,7.0,7,bad
org,2,4.0,9,3.0,5,good
gov,1,3.0,3,5.0,8,good
com,1,5.5,6,2.0,2,bad
org,0,6.0,6,4.0,4,good
com,0,12.0,12,4.125,8,bad
org,1,15.5,28,3.0,4,good
de,1,4.333333333333333,7,11.0,11,good
cc,1,4.0,6,7.666666666666667,14,bad
org,1,3.0,3,2.5714285714285716,5,good
com,0,8.0,8,6.0,9,bad
net,2,4.0,12,6.666666666666667,10,bad
nz,1,5.5,9,16.0,32,bad
com,1,7.0,11,7.333333333333333,10,good
com,0,17.0,17,2.25,5,bad
com,1,5.0,7,8.5,13,good
com.mx,1,9.5,16,4.583333333333333,7,good
org,1,5.5,9,14.0,24,good
com,1,4.5,6,4.666666666666667,6,good
pl,1,9.0,9,8.0,8,bad
com,1,9.5,13,9.5,15,bad
com,1,10.0,17,5.0,6,good
com,1,8.5,13,6.0,6,good
net,1,7.5,8,0.0,0,good
mint.ca,0,3.0,3,6.666666666666667,11,good
se,1,4.0,6,5.0,6,good
com,0,6.0,6,5.0,7,bad
ru,1,6.0,9,7.0,9,good
com,0,6.0,6,6.0,6,good
gov,2,4.333333333333333,6,7.6,15,good
org,0,15.0,15,2.5,5,good
org,2,4.333333333333333,9,3.0,5,good
org,1,6.0,9,6.5,9,good
in,1,3.0,4,3.6666666666666665,7,bad
com,1,8.5,14,4.0,4,good
com,1,5.5,8,3.5,6,good
com.pl,1,5.5,8,6.0,10,good
nz,1,6.0,10,6.2,12,bad
de,2,6.0,9,6.0,8,bad
com,1,6.0,9,8.2,15,good
org,0,2.0,3,4.571428571428571,8,good
info,1,6.0,9,3.5,6,good
com.my,0,8.0,8,5.2,7,bad
com,0,11.0,11,3.0,6,bad
com,0,13.0,13,8.105263157894736,28,bad
org,1,6.0,9,5.0,10,good
gov,1,5.5,8,6.0,9,good
com,0,22.0,22,7.0,7,bad
in,0,9.0,9,22.0,60,bad
com,0,13.0,13,4.8,7,bad
com.br,0,17.0,17,8.333333333333334,32,bad
org,1,4.0,6,5.4,7,good
com,0,20.0,20,4.25,7,bad
com.au,0,11.0,11,4.25,5,bad
com,1,8.5,9,2.0,2,good
com,0,8.0,8,7.0,10,bad
de,1,6.333333333333333,9,7.75,13,good
pw,0,8.0,8,3.5,7,bad
net,1,4.5,8,4.666666666666667,7,good
com,1,5.5,8,5.25,8,good
uk,2,3.6666666666666665,5,3.5,6,good
com,1,6.5,7,6.5,7,good
com,1,4.0,5,5.0,11,good
org,1,5.5,9,5.5,7,good
com,1,4.0,5,6.5,16,good
pl,1,7.5,11,6.0,6,bad
edu,2,6.333333333333333,13,4.0,8,good
net,1,4.5,5,0.5,1,good
com,0,10.0,10,9.333333333333334,17,bad
gov,1,5.0,6,0.0,0,good
ru,1,4.0,5,4.0,7,good
com,1,6.0,9,5.333333333333333,7,good
com,1,10.5,18,6.6,10,good
mobi,1,3.5,4,0.5,1,bad
com.cn,0,5.0,5,9.5,32,bad
org,1,5.5,9,4.25,7,good
org,1,9.0,15,5.5,9,good
com,1,4.5,7,6.0,9,good
com,1,10.0,13,6.0,6,good
com,1,4.0,5,6.0,6,good
com,1,6.5,10,5.5,8,good
org,1,5.5,9,15.5,27,good
edu,1,6.0,7,0.5,1,good
org,1,5.5,9,21.333333333333332,36,good
com,1,3.5,4,9.0,10,good
edu,2,6.333333333333333,13,4.0,8,good
org,1,6.0,9,7.5,11,good
org,1,9.0,15,5.5,11,good
com,0,10.0,10,4.333333333333333,6,bad
com,0,11.0,11,3.823529411764706,10,good
org,1,3.0,3,4.6,8,good
com,0,9.0,9,8.0,8,bad
edu,1,5.5,7,3.0,6,good
pw,0,11.0,11,7.0,11,bad
com,0,16.0,16,4.0,6,bad
com,1,8.5,13,4.5,9,good
com,1,7.5,13,7.666666666666667,10,good
com,1,11.5,15,5.2,9,good
free.fr,1,9.0,10,5.666666666666667,8,good
edu,1,8.5,10,3.5,6,good
com,0,13.0,13,5.0,5,bad
com,1,8.5,14,5.6,10,good
org,1,5.5,9,4.0,4,good
fr,1,6.0,9,6.666666666666667,11,good
edu,1,7.0,10,5.6,7,good
org,1,7.5,12,3.3333333333333335,7,good
com,1,5.5,8,5.333333333333333,11,good
org,1,6.0,9,23.0,42,good
no,1,4.5,6,5.0,6,good
net,1,4.5,5,0.5,1,good
gov,2,4.0,5,4.75,7,good
gov,3,4.25,7,6.5,8,good
com,1,3.0,3,5.75,8,good
co,0,19.0,19,2.5,5,bad
com,1,6.5,10,0.0,0,bad
com,0,11.0,11,3.142857142857143,7,good
com,1,11.0,16,7.285714285714286,21,bad
com,1,7.0,11,4.636363636363637,9,good
com,0,17.0,17,0.5,1,bad
com,1,10.5,18,0.0,0,good
net.br,0,5.0,5,4.25,6,bad
net,1,3.0,3,5.8,14,good
com,0,14.0,14,2.3333333333333335,5,bad
edu,1,7.0,7,3.5,7,good
ws,0,17.0,17,8.0,8,bad
com,0,11.0,11,1.5,3,bad
uz,1,5.666666666666667,7,3.6666666666666665,6,bad
org,1,5.5,9,5.0,6,good
org,1,6.0,9,5.0,6,good
com,1,8.5,11,4.0,5,bad
in,0,17.0,17,2.5,3,bad
com,2,7.0,9,3.6666666666666665,7,good
com,1,10.0,17,6.833333333333333,9,good
com,1,5.0,8,3.125,8,bad
com,1,5.5,8,5.5,6,good
com,1,5.5,9,6.0,6,good
fr,1,5.5,8,2.5,5,good
org,1,5.5,9,11.0,18,good
net,1,4.5,5,0.5,1,good
net,0,6.5,7,4.5,10,bad
website,0,16.0,16,0.0,0,bad
com,1,4.5,6,5.428571428571429,8,good
com,1,4.0,5,5.0,8,good
net,1,4.5,5,3.0,8,good
nz,2,4.0,5,8.5,11,good
com,2,3.6666666666666665,5,2.0,2,bad
com,1,11.0,12,4.0,5,bad
ru,0,8.0,8,3.25,6,bad
org,1,5.5,9,4.0,4,good
org,1,5.5,9,33.5,63,good
org,0,18.0,18,3.6666666666666665,6,good
com,0,8.0,8,7.0,7,bad
gov,2,2.6666666666666665,3,5.0,9,good
org,1,8.0,13,4.5,6,good
it,0,12.0,12,3.0,5,bad
org,1,6.0,7,10.0,16,good
com,0,22.0,22,3.6,7,bad
com,1,7.0,9,3.6666666666666665,6,good
ch,2,3.3333333333333335,5,0.5,1,good
com,0,14.0,14,13.333333333333334,32,bad
com.br,1,4.5,6,9.0,23,good
com,0,6.0,8,3.8,5,bad
com,0,10.0,10,5.0,5,bad
com,1,5.5,8,5.277777777777778,12,good
pl,0,7.0,7,5.0,5,bad
edu,2,6.333333333333333,8,4.888888888888889,7,good
edu,1,10.5,14,4.5,5,good
com,0,11.0,11,4.25,7,bad
com,0,20.0,20,4.7,11,good
net,0,10.0,10,9.0,9,bad
com,0,13.0,13,5.125,12,bad
org,2,4.333333333333333,9,3.0,5,good
com,0,8.0,8,4.0,8,good
de,1,3.0,3,3.875,8,good
com.ua,1,4.5,6,1.0,2,good
biz,0,7.0,7,7.0,11,bad
org,1,9.0,11,3.6666666666666665,7,good
ru,0,11.0,11,3.6666666666666665,5,bad
edu,2,3.0,3,5.571428571428571,11,good
com,0,7.0,7,0.0,0,bad
com,2,3.25,6,6.666666666666667,9,good
nz,2,5.666666666666667,10,5.666666666666667,8,good
eu,2,6.0,9,4.333333333333333,13,good
se,1,4.0,6,5.0,6,good
com,0,14.0,14,4.823529411764706,13,good
com,1,7.0,11,7.666666666666667,10,good
com,0,16.0,16,6.0,6,bad
com,1,4.5,6,6.08,15,good
com,0,11.0,11,5.6,10,bad
com,0,10.0,10,6.333333333333333,8,bad
com,0,10.0,10,4.75,9,bad
in,0,4.0,4,3.75,5,bad
com,0,13.0,13,2.75,5,bad
com,1,6.0,9,7.0,13,good
com,1,5.5,8,4.1,10,good
com,0,5.0,5,7.75,40,bad
com,0,6.0,6,1.0,2,bad
name,1,9.0,14,3.5714285714285716,6,bad
org,1,5.0,9,5.0,6,good
ru,0,3.0,3,3.3333333333333335,7,good
com,0,9.0,9,3.25,6,bad
org,2,4.0,9,3.0,5,good
in,0,17.0,17,7.0,7,bad
ru,0,11.0,11,3.0,5,bad
com,1,5.0,7,4.75,8,good
org,1,6.0,9,3.0,5,good
org,1,7.0,11,0.0,0,good
ca,1,6.5,10,4.571428571428571,8,good
com,1,4.0,5,5.0,5,good
org,1,5.5,9,0.0,0,good
org,1,4.5,6,3.0,4,good
com,0,6.0,6,5.5,8,good
nl,0,8.0,8,7.0,7,bad
com,0,3.0,4,5.0,5,bad
info,0,9.0,9,6.6,17,bad
us,3,4.0,8,4.333333333333333,6,good
vu,1,7.0,12,0.0,0,bad
ro,0,7.0,7,2.25,4,bad
com,1,4.5,6,4.333333333333333,6,good
pk,0,8.0,8,1.5,3,bad
org,1,6.0,9,4.0,4,good
org,1,6.0,9,14.0,24,good
org,1,6.0,10,10.5,17,good
ro,1,4.5,6,5.25,9,good
edu,1,6.5,8,6.0,10,good
org,0,9.0,9,14.0,32,bad
com,1,5.5,9,6.0,6,good
nz,2,5.333333333333333,10,4.333333333333333,6,good
me,1,4.0,4,6.5,7,good
org,1,3.0,4,4.833333333333333,8,good
com,0,9.0,13,4.0,8,bad
org,1,7.0,11,3.5555555555555554,6,good
ie,1,8.0,10,5.333333333333333,12,good
com,1,10.0,14,4.428571428571429,7,good
com,0,16.0,16,4.0,5,bad
com,0,7.0,7,5.0,6,bad
com,1,6.0,9,4.0,9,good
com,1,6.0,8,5.333333333333333,7,bad
in,0,19.0,19,4.714285714285714,10,bad
ru,0,10.0,10,3.6666666666666665,7,bad
in,1,7.5,13,4.25,9,bad
gq,0,4.5,5,4.0,5,bad
at,2,3.3333333333333335,4,3.5714285714285716,9,good
org,1,6.0,9,23.0,42,good
com,0,14.0,14,9.333333333333334,32,bad
de,0,13.0,13,5.0,5,bad
org,1,10.0,17,5.2,13,good
com,1,8.0,13,4.5,8,good
ru,0,10.0,10,3.5,4,bad
ru,0,13.0,13,3.5,4,bad
org,1,3.0,3,10.8,16,good
edu,1,5.5,7,3.0,6,good
com,0,11.0,11,8.0,8,bad
org,1,6.0,9,3.5,5,good
com,1,8.5,14,5.0,7,good
ru,0,14.0,14,5.333333333333333,9,good
com,1,3.5,4,5.818181818181818,9,good
wang,0,12.0,12,8.0,8,bad
gov.by,1,3.0,3,3.8,5,good
kr,2,2.6666666666666665,3,15.11111111111111,64,good
cl,0,15.0,15,3.6666666666666665,5,bad
gov,1,4.5,6,3.5,7,good
ru,1,5.333333333333333,7,6.666666666666667,9,good
com,0,14.0,14,3.8333333333333335,6,bad
net,2,5.666666666666667,9,5.0,7,good
es,1,3.0,4,5.5,10,good
com,0,13.0,13,3.0,6,good
org,1,6.0,10,11.0,18,good
com,0,7.0,7,8.0,8,bad
com,1,8.5,9,5.222222222222222,12,good
cl,0,10.0,10,5.2,12,bad
org,1,5.5,9,4.0,4,good
pt,1,8.5,10,4.333333333333333,6,good
uk,3,4.75,8,4.6,6,good
com,1,9.5,16,5.0,7,good
org.za,1,3.5,4,8.0,13,good
za,1,8.5,15,4.125,8,bad
com,0,7.0,7,5.2,12,bad
net,1,8.5,14,5.0,8,good
com,0,8.0,8,3.25,5,bad
org,1,5.5,9,8.5,13,good
ru,0,10.0,10,3.5,4,bad
com,1,7.5,12,5.684210526315789,13,good
com,0,11.0,11,4.5,5,bad
pt,0,8.5,9,6.833333333333333,16,bad
edu,1,5.5,6,5.0,9,good
net,2,5.666666666666667,12,3.3333333333333335,5,bad
com,0,10.0,10,4.0,5,bad
com,0,13.0,13,3.0,6,bad
cz,1,5.0,7,4.666666666666667,8,bad
org,1,6.0,9,8.0,12,good
edu,1,5.5,8,7.75,9,good
com,1,2.5,3,4.555555555555555,12,good
it,2,5.333333333333333,10,0.0,0,good
de,0,11.0,15,4.5,10,bad
com,1,6.5,10,6.125,9,good
org,1,8.0,13,5.0,5,good
com,1,7.5,10,6.5,9,good
com,1,13.5,14,4.75,13,good
ca,1,3.0,3,2.6666666666666665,5,good
us,3,4.5,7,3.5,6,good
tk,0,7.0,7,3.0,6,bad
org,1,5.5,9,42.5,81,good
uk,1,11.0,20,3.0,3,bad
com,0,11.0,11,4.4,11,bad
us,0,21.0,21,8.0,15,bad
org.mx,1,5.5,8,7.428571428571429,20,good
com,1,7.5,12,3.0,6,good
com.br,0,22.0,22,5.5,9,bad
ca,1,4.0,5,3.0,6,good
net,0,11.0,11,7.625,32,bad
eu,0,13.0,13,0.0,0,bad
com,1,5.5,8,4.333333333333333,8,good
ir,2,2.6666666666666665,4,0.0,0,good
uk,2,4.666666666666667,9,4.666666666666667,5,good
com,0,8.0,8,5.5,9,bad
com,1,4.5,6,5.0,10,good
com,1,3.0,3,4.0,9,good
com.br,0,7.0,7,4.0,6,bad
com,0,7.0,7,1.0,2,bad
org,1,6.0,9,8.5,13,good
gov.ph,1,5.5,7,3.8,10,bad
mil,1,2.5,3,5.055555555555555,14,good
nz,2,4.666666666666667,7,5.5,8,good
ca,2,2.3333333333333335,3,6.333333333333333,9,good
